Time(10ms),Amplitude(mV)
27664,-0.104522705
27665,-0.089569092
27666,-0.07522583
27667,-0.062866211
27668,-0.053253174
27669,-0.043640137
27670,-0.038452148
27671,-0.03616333
27672,-0.033416748
27673,-0.031280518
27674,-0.030975342
27675,-0.028076172
27676,-0.028839111
27677,-0.028686523
27678,-0.028686523
27679,-0.026092529
27680,-0.023651123
27681,-0.018768311
27682,-0.018615723
27683,-0.016174316
27684,-0.013580322
27685,-0.008850098
27686,-0.009155273
27687,-0.009002686
27688,-0.006408691
27689,-0.001373291
27690,-0.001525879
27691,0.000610352
27692,0.000915527
27693,0.003051758
27694,0.003204346
27695,0.003204346
27696,0.00579834
27697,0.005493164
27698,0.00579834
27699,0.005645752
27700,0.005645752
27701,0.010528564
27702,0.010681152
27703,0.015869141
27704,0.014343262
27705,0.015563965
27706,0.015563965
27707,0.018005371
27708,0.021514893
27709,0.050354004
27710,0.056610107
27711,0.069885254
27712,0.093383789
27713,0.055999756
27714,0.018157959
27715,-0.010986328
27716,-0.016174316
27717,-0.023040771
27718,-0.030975342
27719,-0.033416748
27720,-0.026092529
27721,-0.023498535
27722,-0.018615723
27723,-0.013580322
27724,-0.011291504
27725,-0.036315918
27726,-0.086212158
27727,-0.003814697
27728,0.367431641
27729,1.089172363
27730,0.690917969
27731,-0.096740723
27732,-0.450592041
27733,-0.390014648
27734,-0.213928223
27735,-0.115509033
27736,-0.078430176
27737,-0.062866211
27738,-0.04699707
27739,-0.036010742
27740,-0.024719238
27741,-0.014801025
27742,-0.006408691
27743,0.004272461
27744,0.018463135
27745,0.027618408
27746,0.035400391
27747,0.042114258
27748,0.049133301
27749,0.064239502
27750,0.082092285
27751,0.102996826
27752,0.124206543
27753,0.146026611
27754,0.159606934
27755,0.164642334
27756,0.159454346
27757,0.141143799
27758,0.092773438
27759,0.018463135
27760,-0.061187744
27761,-0.129394531
27762,-0.173797607
27763,-0.196990967
27764,-0.202331543
27765,-0.199890137
27766,-0.190124512
27767,-0.177612305
27768,-0.161132813
27769,-0.146331787
27770,-0.127410889
27771,-0.108032227
27772,-0.092163086
27773,-0.079803467
27774,-0.070343018
27775,-0.059204102
27776,-0.050811768
27777,-0.045776367
27778,-0.043182373
27779,-0.038299561
27780,-0.034332275
27781,-0.033111572
27782,-0.030975342
27783,-0.028381348
27784,-0.029602051
27785,-0.025939941
27786,-0.025787354
27787,-0.026397705
27788,-0.018615723
27789,-0.01373291
27790,-0.015106201
27791,-0.011444092
27792,-0.008850098
27793,-0.006256104
27794,-0.000457764
27795,0.000762939
27796,-0.001678467
27797,-0.001525879
27798,0.003204346
27799,0.007781982
27800,0.00793457
27801,0.005645752
27802,0.007019043
27803,0.008239746
27804,0.010528564
27805,0.013122559
27806,0.010986328
27807,0.013427734
27808,0.010986328
27809,0.008239746
27810,0.008087158
27811,0.00579834
27812,0.010375977
27813,0.010528564
27814,0.010986328
27815,0.010375977
27816,0.013122559
27817,0.017547607
27818,0.036010742
27819,0.056610107
27820,0.059051514
27821,0.085754395
27822,0.067749023
27823,0.023803711
27824,-0.003814697
27825,-0.013580322
27826,-0.016021729
27827,-0.028533936
27828,-0.030975342
27829,-0.026092529
27830,-0.026245117
27831,-0.021209717
27832,-0.018615723
27833,-0.016479492
27834,-0.030059814
27835,-0.094299316
27836,-0.074768066
27837,0.184936523
27838,0.901489258
27839,0.943145752
27840,0.14175415
27841,-0.380249023
27842,-0.441894531
27843,-0.28793335
27844,-0.14755249
27845,-0.097198486
27846,-0.07232666
27847,-0.05279541
27848,-0.040588379
27849,-0.029296875
27850,-0.018005371
27851,-0.009002686
27852,0.001678467
27853,0.012969971
27854,0.022277832
27855,0.030212402
27856,0.03616333
27857,0.044403076
27858,0.052032471
27859,0.063934326
27860,0.082855225
27861,0.105285645
27862,0.126190186
27863,0.140686035
27864,0.152130127
27865,0.159301758
27866,0.154876709
27867,0.122680664
27868,0.057373047
27869,-0.025482178
27870,-0.099334717
27871,-0.15335083
27872,-0.18447876
27873,-0.197906494
27874,-0.197601318
27875,-0.190124512
27876,-0.17791748
27877,-0.160980225
27878,-0.144042969
27879,-0.126647949
27880,-0.10925293
27881,-0.09475708
27882,-0.080413818
27883,-0.064697266
27884,-0.057830811
27885,-0.048217773
27886,-0.043792725
27887,-0.040740967
27888,-0.03616333
27889,-0.031585693
27890,-0.028533936
27891,-0.023498535
27892,-0.023651123
27893,-0.023193359
27894,-0.018768311
27895,-0.023651123
27896,-0.021209717
27897,-0.021820068
27898,-0.01373291
27899,-0.011444092
27900,-0.011444092
27901,-0.011291504
27902,-0.013580322
27903,-0.011444092
27904,-0.008850098
27905,-0.008850098
27906,-0.004119873
27907,0.003051758
27908,0.006103516
27909,0.005645752
27910,0.003204346
27911,0.00793457
27912,0.010681152
27913,0.013275146
27914,0.015563965
27915,0.015716553
27916,0.00869751
27917,0.010528564
27918,0.007781982
27919,0.013275146
27920,0.015563965
27921,0.034637451
27922,0.046539307
27923,0.04776001
27924,0.073852539
27925,0.049285889
27926,0.012664795
27927,-0.009002686
27928,-0.013885498
27929,-0.016479492
27930,-0.023498535
27931,-0.025939941
27932,-0.018768311
27933,-0.01373291
27934,-0.011138916
27935,-0.011291504
27936,-0.006561279
27937,-0.038604736
27938,-0.080413818
27939,-0.00289917
27940,0.349884033
27941,1.00189209
27942,0.646972656
27943,0.058135986
27944,-0.358581543
27945,-0.433807373
27946,-0.311431885
27947,-0.155944824
27948,-0.091400146
27949,-0.064544678
27950,-0.045166016
27951,-0.031585693
27952,-0.020141602
27953,-0.016174316
27954,-0.006713867
27955,0.002593994
27956,0.007781982
27957,0.013122559
27958,0.020294189
27959,0.029602051
27960,0.035552979
27961,0.044555664
27962,0.054931641
27963,0.071258545
27964,0.093994141
27965,0.113830566
27966,0.127716064
27967,0.137176514
27968,0.137481689
27969,0.130157471
27970,0.101013184
27971,0.042572021
27972,-0.026550293
27973,-0.092163086
27974,-0.139465332
27975,-0.16494751
27976,-0.17074585
27977,-0.165405273
27978,-0.153808594
27979,-0.140380859
27980,-0.124664307
27981,-0.109863281
27982,-0.099487305
27983,-0.084838867
27984,-0.067901611
27985,-0.059356689
27986,-0.052947998
27987,-0.048217773
27988,-0.048370361
27989,-0.042419434
27990,-0.038299561
27991,-0.033721924
27992,-0.030822754
27993,-0.026092529
27994,-0.023803711
27995,-0.023651123
27996,-0.023803711
27997,-0.023651123
27998,-0.023956299
27999,-0.016326904
28000,-0.015411377
28001,-0.013885498
28002,-0.006561279
28003,-0.001525879
28004,-0.001678467
28005,-0.003967285
28006,-0.004119873
28007,-0.004119873
28008,-0.004119873
28009,-0.006408691
28010,-0.001678467
28011,0.003356934
28012,0.00289917
28013,0.003509521
28014,0.000762939
28015,0.003356934
28016,0.008392334
28017,0.012359619
28018,0.039672852
28019,0.04699707
28020,0.057220459
28021,0.076141357
28022,0.0440979
28023,0.007629395
28024,-0.014038086
28025,-0.006256104
28026,-0.020751953
28027,-0.030822754
28028,-0.028686523
28029,-0.023956299
28030,-0.018768311
28031,-0.014801025
28032,-0.003967285
28033,-0.008239746
28034,-0.057830811
28035,-0.060272217
28036,0.070037842
28037,0.515441895
28038,0.98739624
28039,0.476226807
28040,-0.073547363
28041,-0.398864746
28042,-0.401611328
28043,-0.248718262
28044,-0.130157471
28045,-0.081329346
28046,-0.056152344
28047,-0.043487549
28048,-0.028533936
28049,-0.021209717
28050,-0.016021729
28051,-0.003814697
28052,0.005493164
28053,0.01083374
28054,0.02243042
28055,0.02532959
28056,0.03326416
28057,0.043945313
28058,0.058898926
28059,0.071258545
28060,0.090789795
28061,0.110626221
28062,0.126037598
28063,0.13961792
28064,0.142211914
28065,0.139465332
28066,0.115966797
28067,0.073852539
28068,0.005493164
28069,-0.062408447
28070,-0.119018555
28071,-0.155334473
28072,-0.172576904
28073,-0.17288208
28074,-0.166015625
28075,-0.153656006
28076,-0.132904053
28077,-0.118255615
28078,-0.102386475
28079,-0.087738037
28080,-0.076751709
28081,-0.067443848
28082,-0.057678223
28083,-0.052642822
28084,-0.048065186
28085,-0.045776367
28086,-0.040588379
28087,-0.038452148
28088,-0.035705566
28089,-0.030822754
28090,-0.035705566
28091,-0.03112793
28092,-0.028533936
28093,-0.025787354
28094,-0.025939941
28095,-0.023651123
28096,-0.025634766
28097,-0.018615723
28098,-0.016174316
28099,-0.013885498
28100,-0.01159668
28101,-0.009613037
28102,-0.006561279
28103,-0.001525879
28104,-0.004119873
28105,0.000610352
28106,-0.000610352
28107,0.003814697
28108,0.01083374
28109,0.027618408
28110,0.039672852
28111,0.0440979
28112,0.073394775
28113,0.044403076
28114,0.005645752
28115,-0.013885498
28116,-0.01159668
28117,-0.016479492
28118,-0.023345947
28119,-0.028533936
28120,-0.020904541
28121,-0.016021729
28122,-0.011291504
28123,-0.008850098
28124,-0.006561279
28125,-0.028686523
28126,-0.06362915
28127,0.016784668
28128,0.309448242
28129,0.973205566
28130,0.7081604
28131,0.083312988
28132,-0.340423584
28133,-0.423583984
28134,-0.290222168
28135,-0.147705078
28136,-0.089111328
28137,-0.059814453
28138,-0.036468506
28139,-0.026092529
28140,-0.016479492
28141,-0.008850098
28142,-0.001525879
28143,0.005950928
28144,0.015258789
28145,0.023040771
28146,0.027313232
28147,0.035858154
28148,0.047302246
28149,0.059661865
28150,0.074920654
28151,0.094146729
28152,0.116271973
28153,0.133361816
28154,0.144805908
28155,0.149841309
28156,0.146331787
28157,0.129547119
28158,0.083465576
28159,0.014953613
28160,-0.060272217
28161,-0.13885498
28162,-0.162200928
28163,-0.18737793
28164,-0.189819336
28165,-0.17578125
28166,-0.159759521
28167,-0.141601563
28168,-0.126342773
28169,-0.108337402
28170,-0.090179443
28171,-0.077514648
28172,-0.066833496
28173,-0.057678223
28174,-0.05279541
28175,-0.046386719
28176,-0.036010742
28177,-0.030975342
28178,-0.030822754
28179,-0.02822876
28180,-0.028381348
28181,-0.023803711
28182,-0.023651123
28183,-0.018768311
28184,-0.021514893
28185,-0.021209717
28186,-0.018768311
28187,-0.018768311
28188,-0.016479492
28189,-0.011901855
28190,-0.011138916
28191,-0.009155273
28192,-0.006408691
28193,-0.003814697
28194,-0.001373291
28195,-0.001525879
28196,0.001220703
28197,0.001068115
28198,0.003051758
28199,0.00793457
28200,0.01083374
28201,0.008392334
28202,0.012817383
28203,0.015563965
28204,0.018005371
28205,0.028533936
28206,0.052185059
28207,0.056762695
28208,0.07598877
28209,0.082855225
28210,0.037231445
28211,0.002441406
28212,-0.01159668
28213,-0.008850098
28214,-0.018920898
28215,-0.02822876
28216,-0.023498535
28217,-0.018463135
28218,-0.016326904
28219,-0.01373291
28220,-0.00869751
28221,-0.012512207
28222,-0.057830811
28223,-0.057373047
28224,0.087432861
28225,0.555114746
28226,1.062469482
28227,0.448608398
28228,-0.178070068
28229,-0.440216064
28230,-0.372467041
28231,-0.203857422
28232,-0.106506348
28233,-0.069274902
28234,-0.047454834
28235,-0.033569336
28236,-0.021209717
28237,-0.011901855
28238,-0.001678467
28239,0.008239746
28240,0.019989014
28241,0.03036499
28242,0.037384033
28243,0.044708252
28244,0.054321289
28245,0.067138672
28246,0.084533691
28247,0.103912354
28248,0.124816895
28249,0.143432617
28250,0.159759521
28251,0.169372559
28252,0.169525146
28253,0.160064697
28254,0.124969482
28255,0.061950684
28256,-0.021057129
28257,-0.098419189
28258,-0.158233643
28259,-0.200042725
28260,-0.217437744
28261,-0.21697998
28262,-0.207519531
28263,-0.192565918
28264,-0.175323486
28265,-0.157775879
28266,-0.140380859
28267,-0.118255615
28268,-0.09979248
28269,-0.084533691
28270,-0.070800781
28271,-0.060577393
28272,-0.053100586
28273,-0.043487549
28274,-0.037994385
28275,-0.033569336
28276,-0.028533936
28277,-0.026397705
28278,-0.023803711
28279,-0.023345947
28280,-0.026397705
28281,-0.026397705
28282,-0.023956299
28283,-0.023651123
28284,-0.020904541
28285,-0.018615723
28286,-0.016021729
28287,-0.013885498
28288,-0.01159668
28289,-0.008850098
28290,-0.011291504
28291,-0.011444092
28292,-0.009155273
28293,-0.004272461
28294,0.000762939
28295,0.003204346
28296,0.005950928
28297,0.00579834
28298,0.005645752
28299,0.008239746
28300,0.008544922
28301,0.008239746
28302,0.010375977
28303,0.010681152
28304,0.010681152
28305,0.012817383
28306,0.015563965
28307,0.012969971
28308,0.012969971
28309,0.012664795
28310,0.013122559
28311,0.018005371
28312,0.02243042
28313,0.030212402
28314,0.052032471
28315,0.056762695
28316,0.084381104
28317,0.07598877
28318,0.032043457
28319,0.002593994
28320,-0.011749268
28321,-0.018920898
28322,-0.030975342
28323,-0.033416748
28324,-0.030975342
28325,-0.025939941
28326,-0.023498535
28327,-0.021209717
28328,-0.018768311
28329,-0.020446777
28330,-0.074920654
28331,-0.061645508
28332,0.131530762
28333,0.700378418
28334,1.077575684
28335,0.352783203
28336,-0.303955078
28337,-0.466156006
28338,-0.335388184
28339,-0.172729492
28340,-0.106506348
28341,-0.077209473
28342,-0.058288574
28343,-0.04119873
28344,-0.03112793
28345,-0.021820068
28346,-0.008392334
28347,0.000152588
28348,0.010223389
28349,0.015716553
28350,0.02532959
28351,0.037231445
28352,0.047607422
28353,0.061035156
28354,0.074768066
28355,0.095672607
28356,0.115966797
28357,0.139923096
28358,0.160217285
28359,0.171508789
28360,0.176391602
28361,0.166931152
28362,0.132293701
28363,0.069274902
28364,-0.014343262
28365,-0.095367432
28366,-0.160827637
28367,-0.200042725
28368,-0.219573975
28369,-0.221252441
28370,-0.214385986
28371,-0.202636719
28372,-0.182952881
28373,-0.16708374
28374,-0.148010254
28375,-0.128173828
28376,-0.110778809
28377,-0.092773438
28378,-0.079040527
28379,-0.063018799
28380,-0.053100586
28381,-0.048065186
28382,-0.040588379
28383,-0.035705566
28384,-0.033416748
28385,-0.033416748
28386,-0.030975342
28387,-0.028686523
28388,-0.028381348
28389,-0.026092529
28390,-0.023803711
28391,-0.023803711
28392,-0.023956299
28393,-0.021057129
28394,-0.018920898
28395,-0.016021729
28396,-0.016479492
28397,-0.013427734
28398,-0.009002686
28399,-0.008850098
28400,-0.006561279
28401,-0.003967285
28402,0.001068115
28403,0.001068115
28404,0.00289917
28405,0.00579834
28406,0.005493164
28407,0.007781982
28408,0.01083374
28409,0.010681152
28410,0.012817383
28411,0.013122559
28412,0.015258789
28413,0.015411377
28414,0.015716553
28415,0.017852783
28416,0.015258789
28417,0.015411377
28418,0.013122559
28419,0.015563965
28420,0.015563965
28421,0.020294189
28422,0.037078857
28423,0.068664551
28424,0.061645508
28425,0.083007813
28426,0.064239502
28427,0.014801025
28428,-0.009613037
28429,-0.016326904
28430,-0.016326904
28431,-0.026245117
28432,-0.033111572
28433,-0.026092529
28434,-0.021057129
28435,-0.020904541
28436,-0.016326904
28437,-0.011444092
28438,-0.016174316
28439,-0.077514648
28440,-0.076141357
28441,0.124816895
28442,0.741729736
28443,1.075286865
28444,0.289611816
28445,-0.335998535
28446,-0.45791626
28447,-0.315551758
28448,-0.158843994
28449,-0.101776123
28450,-0.07522583
28451,-0.060272217
28452,-0.048217773
28453,-0.036468506
28454,-0.027618408
28455,-0.016326904
28456,-0.006713867
28457,0.003051758
28458,0.010681152
28459,0.020599365
28460,0.03036499
28461,0.040435791
28462,0.054931641
28463,0.068969727
28464,0.085906982
28465,0.107727051
28466,0.127868652
28467,0.149078369
28468,0.164489746
28469,0.166625977
28470,0.158843994
28471,0.125427246
28472,0.066833496
28473,-0.01663208
28474,-0.096893311
28475,-0.158691406
28476,-0.196380615
28477,-0.212097168
28478,-0.212097168
28479,-0.207061768
28480,-0.192718506
28481,-0.176849365
28482,-0.157318115
28483,-0.136413574
28484,-0.121459961
28485,-0.104522705
28486,-0.091400146
28487,-0.079650879
28488,-0.065155029
28489,-0.055236816
28490,-0.050506592
28491,-0.042572021
28492,-0.035858154
28493,-0.030822754
28494,-0.02822876
28495,-0.028381348
28496,-0.026245117
28497,-0.024108887
28498,-0.021209717
28499,-0.021057129
28500,-0.018920898
28501,-0.014038086
28502,-0.01663208
28503,-0.016479492
28504,-0.014038086
28505,-0.011444092
28506,-0.008850098
28507,-0.006713867
28508,-0.003967285
28509,-0.001678467
28510,0.000762939
28511,0.000915527
28512,0.000610352
28513,0.000915527
28514,0.00579834
28515,0.008392334
28516,0.01083374
28517,0.008239746
28518,0.011138916
28519,0.015563965
28520,0.013275146
28521,0.013275146
28522,0.015411377
28523,0.012817383
28524,0.015563965
28525,0.015563965
28526,0.015716553
28527,0.016479492
28528,0.017852783
28529,0.020141602
28530,0.031280518
28531,0.058898926
28532,0.069122314
28533,0.064849854
28534,0.081787109
28535,0.043945313
28536,0.007476807
28537,-0.01159668
28538,-0.011291504
28539,-0.021362305
28540,-0.03036499
28541,-0.030975342
28542,-0.027160645
28543,-0.023498535
28544,-0.018920898
28545,-0.016326904
28546,-0.018463135
28547,-0.066680908
28548,-0.094909668
28549,0.008239746
28550,0.567779541
28551,1.108551025
28552,0.333099365
28553,-0.2734375
28554,-0.461730957
28555,-0.355377197
28556,-0.187072754
28557,-0.108795166
28558,-0.079193115
28559,-0.058441162
28560,-0.045471191
28561,-0.033569336
28562,-0.026245117
28563,-0.016326904
28564,-0.006713867
28565,0.000915527
28566,0.005645752
28567,0.013122559
28568,0.020446777
28569,0.030059814
28570,0.043945313
28571,0.057220459
28572,0.074615479
28573,0.095825195
28574,0.12008667
28575,0.142211914
28576,0.158081055
28577,0.166778564
28578,0.161743164
28579,0.144500732
28580,0.089874268
28581,0.010681152
28582,-0.068054199
28583,-0.131378174
28584,-0.17364502
28585,-0.195617676
28586,-0.202026367
28587,-0.196380615
28588,-0.182342529
28589,-0.171813965
28590,-0.15335083
28591,-0.135345459
28592,-0.120544434
28593,-0.101776123
28594,-0.08895874
28595,-0.079956055
28596,-0.071868896
28597,-0.063018799
28598,-0.053100586
28599,-0.041046143
28600,-0.03616333
28601,-0.033569336
28602,-0.03112793
28603,-0.026550293
28604,-0.023803711
28605,-0.025177002
28606,-0.021209717
28607,-0.016479492
28608,-0.021362305
28609,-0.016174316
28610,-0.01373291
28611,-0.011444092
28612,-0.013885498
28613,-0.01159668
28614,-0.003814697
28615,-0.003814697
28616,-0.006713867
28617,0.000915527
28618,-0.001678467
28619,0.000915527
28620,0.006713867
28621,0.010528564
28622,0.010681152
28623,0.010681152
28624,0.013275146
28625,0.015563965
28626,0.015563965
28627,0.018005371
28628,0.012817383
28629,0.013122559
28630,0.012969971
28631,0.013122559
28632,0.010681152
28633,0.009002686
28634,0.015411377
28635,0.019989014
28636,0.043182373
28637,0.045166016
28638,0.039978027
28639,0.046691895
28640,0.013427734
